,countrycode,year,padded_population_of_researchers,number_of_inmigrations,number_of_outmigrations,netmigration,inmigrationrate,outmigrationrate,netmigrationrate,gdp_per_capita,mean_n_researchers
3047,lso,2017.0,21.0,2.0,2.0,0.0,0.0952380952380952,0.0952380952380952,0.0,1102.94441037887,18.85
3048,lso,2018.0,26.0,5.0,2.0,3.0,0.1923076923076923,0.0769230769230769,0.1153846153846153,1192.4843195181,18.85
3055,ltu,1999.0,794.0,23.0,9.0,14.0,0.0289672544080604,0.0113350125944584,0.017632241813602,3113.17906019859,2055.9
3056,ltu,2000.0,1048.0,17.0,17.0,0.0,0.0162213740458015,0.0162213740458015,0.0,3293.22997867086,2055.9
3057,ltu,2001.0,1292.0,23.0,21.0,2.0,0.0178018575851393,0.0162538699690402,0.001547987616099,3525.79363185461,2055.9
3058,ltu,2002.0,1512.0,19.0,24.0,-5.0,0.0125661375661375,0.0158730158730158,-0.0033068783068783,4141.59270180102,2055.9
3059,ltu,2003.0,1697.0,29.0,36.0,-7.0,0.0170889805539186,0.0212139068945197,-0.004124926340601,5499.42898911387,2055.9
3060,ltu,2004.0,1971.0,32.0,15.0,17.0,0.0162354134956874,0.0076103500761035,0.0086250634195839,6700.32719189382,2055.9
3061,ltu,2005.0,2088.0,29.0,25.0,4.0,0.0138888888888888,0.0119731800766283,0.0019157088122605,7854.76527867855,2055.9
3062,ltu,2006.0,2228.0,28.0,32.0,-4.0,0.0125673249551166,0.0143626570915619,-0.0017953321364452,9230.70798102521,2055.9
3063,ltu,2007.0,2294.0,33.0,39.0,-6.0,0.0143853530950305,0.0170008718395815,-0.002615518744551,12285.4470537014,2055.9
3064,ltu,2008.0,2303.0,23.0,28.0,-5.0,0.0099869735128093,0.0121580547112462,-0.0021710811984368,14944.996652175,2055.9
3065,ltu,2009.0,2453.0,20.0,27.0,-7.0,0.0081532816958825,0.0110069302894415,-0.0028536485935589,11820.7761591359,2055.9
3066,ltu,2010.0,2514.0,25.0,26.0,-1.0,0.0099443118536197,0.0103420843277645,-0.0003977724741447,11987.508411647,2055.9
3067,ltu,2011.0,2554.0,30.0,25.0,5.0,0.0117462803445575,0.0097885669537979,0.0019577133907595,14376.9478643932,2055.9
3068,ltu,2012.0,2485.0,24.0,27.0,-3.0,0.0096579476861167,0.0108651911468812,-0.0012072434607645,14367.709424872,2055.9
3069,ltu,2013.0,2414.0,29.0,31.0,-2.0,0.012013256006628,0.0128417564208782,-0.0008285004142502,15729.6524666512,2055.9
3070,ltu,2014.0,2418.0,43.0,29.0,14.0,0.0177832919768403,0.0119933829611248,0.0057899090157154,16551.018202078,2055.9
3071,ltu,2015.0,2383.0,23.0,24.0,-1.0,0.0096516995383969,0.010071338648762,-0.000419639110365,14258.2293345128,2055.9
3072,ltu,2016.0,2291.0,27.0,31.0,-4.0,0.0117852466171977,0.0135312090790048,-0.001745962461807,14998.1250595137,2055.9
3073,ltu,2017.0,2202.0,32.0,28.0,4.0,0.0145322434150772,0.0127157129881925,0.0018165304268846,16843.699654691,2055.9
3074,ltu,2018.0,2177.0,25.0,28.0,-3.0,0.0114836931557188,0.0128617363344051,-0.0013780431786862,19166.812272892,2055.9
3081,lux,1999.0,129.0,8.0,12.0,-4.0,0.0620155038759689,0.0930232558139534,-0.0310077519379844,51654.4027951819,567.25
3082,lux,2000.0,138.0,14.0,14.0,0.0,0.1014492753623188,0.1014492753623188,0.0,48735.995492187,567.25
3083,lux,2001.0,173.0,26.0,9.0,17.0,0.1502890173410404,0.0520231213872832,0.0982658959537572,48179.4208526047,567.25
3084,lux,2002.0,192.0,23.0,12.0,11.0,0.1197916666666666,0.0625,0.0572916666666666,52930.6411522641,567.25
3085,lux,2003.0,229.0,33.0,21.0,12.0,0.1441048034934497,0.0917030567685589,0.0524017467248908,65445.8850307407,567.25
3086,lux,2004.0,283.0,46.0,10.0,36.0,0.1625441696113074,0.0353356890459364,0.127208480565371,75716.3510789884,567.25
3087,lux,2005.0,326.0,37.0,17.0,20.0,0.1134969325153374,0.0521472392638036,0.0613496932515337,80289.696409954,567.25
3088,lux,2006.0,360.0,50.0,21.0,29.0,0.1388888888888889,0.0583333333333333,0.0805555555555555,89739.7116961301,567.25
3089,lux,2007.0,434.0,54.0,25.0,29.0,0.1244239631336405,0.0576036866359447,0.0668202764976958,106018.492790674,567.25
3090,lux,2008.0,497.0,55.0,16.0,39.0,0.1106639839034205,0.0321931589537223,0.0784708249496981,114293.84332087,567.25
3091,lux,2009.0,600.0,67.0,21.0,46.0,0.1116666666666666,0.035,0.0766666666666666,103198.669312625,567.25
3092,lux,2010.0,670.0,87.0,37.0,50.0,0.1298507462686567,0.0552238805970149,0.0746268656716417,104965.306078267,567.25
3093,lux,2011.0,752.0,93.0,50.0,43.0,0.1236702127659574,0.0664893617021276,0.0571808510638297,115761.507705096,567.25
3094,lux,2012.0,834.0,107.0,49.0,58.0,0.1282973621103117,0.0587529976019184,0.0695443645083932,106749.013622989,567.25
3095,lux,2013.0,907.0,104.0,53.0,51.0,0.1146637265711135,0.0584343991179713,0.0562293274531422,113625.13289956,567.25
3096,lux,2014.0,956.0,120.0,69.0,51.0,0.1255230125523012,0.0721757322175732,0.053347280334728,118823.648368575,567.25
3097,lux,2015.0,965.0,128.0,63.0,65.0,0.1326424870466321,0.0652849740932642,0.0673575129533678,101376.496574339,567.25
3098,lux,2016.0,961.0,85.0,64.0,21.0,0.0884495317377731,0.0665972944849115,0.0218522372528616,104278.390971905,567.25
3099,lux,2017.0,961.0,122.0,73.0,49.0,0.1269510926118626,0.0759625390218522,0.0509885535900104,107361.306947271,567.25
3100,lux,2018.0,978.0,105.0,76.0,29.0,0.107361963190184,0.0777096114519427,0.0296523517382413,116597.295637954,567.25
3107,lva,1999.0,644.0,9.0,18.0,-9.0,0.0139751552795031,0.0279503105590062,-0.0139751552795031,3148.07154346121,956.4
3108,lva,2000.0,620.0,6.0,23.0,-17.0,0.0096774193548387,0.0370967741935483,-0.0274193548387096,3357.58643573855,956.4
3109,lva,2001.0,579.0,18.0,18.0,0.0,0.0310880829015544,0.0310880829015544,0.0,3573.30272898806,956.4
3110,lva,2002.0,586.0,18.0,11.0,7.0,0.030716723549488,0.0187713310580204,0.0119453924914675,4131.80000191364,956.4
3111,lva,2003.0,620.0,20.0,9.0,11.0,0.032258064516129,0.014516129032258,0.0177419354838709,5135.3529249599,956.4
3112,lva,2004.0,659.0,7.0,8.0,-1.0,0.0106221547799696,0.0121396054628224,-0.0015174506828528,6363.7233869209,956.4
3113,lva,2005.0,730.0,10.0,8.0,2.0,0.0136986301369863,0.010958904109589,0.0027397260273972,7575.18339323919,956.4
3114,lva,2006.0,841.0,12.0,11.0,1.0,0.0142687277051129,0.0130796670630202,0.0011890606420927,9699.72166234066,956.4
3115,lva,2007.0,956.0,18.0,12.0,6.0,0.0188284518828451,0.0125523012552301,0.006276150627615,14091.0476501135,956.4
3116,lva,2008.0,1017.0,16.0,10.0,6.0,0.015732546705998,0.0098328416912487,0.0058997050147492,16422.1119788425,956.4
3117,lva,2009.0,1083.0,21.0,13.0,8.0,0.0193905817174515,0.0120036934441366,0.0073868882733148,12288.2138312435,956.4
3118,lva,2010.0,1138.0,20.0,22.0,-2.0,0.0175746924428822,0.0193321616871704,-0.0017574692442882,11379.7980636181,956.4
3119,lva,2011.0,1237.0,17.0,10.0,7.0,0.0137429264349232,0.0080840743734842,0.0056588520614389,13776.0887766199,956.4
3120,lva,2012.0,1263.0,19.0,13.0,6.0,0.0150435471100554,0.0102929532858273,0.004750593824228,13923.4739800663,956.4
3121,lva,2013.0,1254.0,15.0,19.0,-4.0,0.0119617224880382,0.0151515151515151,-0.0031897926634768,15122.7352781866,956.4
3122,lva,2014.0,1225.0,16.0,18.0,-2.0,0.0130612244897959,0.0146938775510204,-0.0016326530612244,15713.536972819,956.4
3123,lva,2015.0,1218.0,24.0,17.0,7.0,0.0197044334975369,0.0139573070607553,0.0057471264367816,13774.6052739114,956.4
3124,lva,2016.0,1180.0,12.0,23.0,-11.0,0.0101694915254237,0.0194915254237288,-0.009322033898305,14315.7928949778,956.4
3125,lva,2017.0,1150.0,16.0,14.0,2.0,0.0139130434782608,0.0121739130434782,0.0017391304347826,15643.485634322,956.4
3126,lva,2018.0,1128.0,24.0,19.0,5.0,0.0212765957446808,0.0168439716312056,0.0044326241134751,17849.5592976346,956.4
3133,mac,1999.0,23.0,1.0,4.0,-3.0,0.0434782608695652,0.1739130434782608,-0.1304347826086956,15649.6588689047,467.75
3134,mac,2000.0,24.0,3.0,5.0,-2.0,0.125,0.2083333333333333,-0.0833333333333333,15835.9910148095,467.75
3135,mac,2001.0,35.0,6.0,1.0,5.0,0.1714285714285714,0.0285714285714285,0.1428571428571428,15665.2979678214,467.75
3136,mac,2002.0,59.0,9.0,4.0,5.0,0.1525423728813559,0.0677966101694915,0.0847457627118644,16424.9321125729,467.75
3137,mac,2003.0,79.0,11.0,4.0,7.0,0.1392405063291139,0.050632911392405,0.0886075949367088,17921.1045739797,467.75
3138,mac,2004.0,118.0,23.0,3.0,20.0,0.1949152542372881,0.0254237288135593,0.1694915254237288,22568.3101742114,467.75
3139,mac,2005.0,144.0,12.0,4.0,8.0,0.0833333333333333,0.0277777777777777,0.0555555555555555,25183.132681202,467.75
3140,mac,2006.0,201.0,26.0,7.0,19.0,0.1293532338308457,0.0348258706467661,0.0945273631840796,30121.5604253322,467.75
3141,mac,2007.0,242.0,25.0,19.0,6.0,0.1033057851239669,0.0785123966942148,0.024793388429752,36550.5051618973,467.75
3142,mac,2008.0,295.0,25.0,18.0,7.0,0.0847457627118644,0.0610169491525423,0.023728813559322,40810.8280358493,467.75
3143,mac,2009.0,341.0,31.0,20.0,11.0,0.0909090909090909,0.0586510263929618,0.032258064516129,41010.0682589849,467.75
3144,mac,2010.0,403.0,50.0,36.0,14.0,0.1240694789081885,0.0893300248138957,0.0347394540942928,52473.1909904323,467.75
3145,mac,2011.0,508.0,65.0,34.0,31.0,0.1279527559055118,0.0669291338582677,0.0610236220472441,66891.2819664822,467.75
3146,mac,2012.0,641.0,82.0,35.0,47.0,0.1279251170046801,0.0546021840873634,0.0733229329173166,76572.1517871286,467.75
3147,mac,2013.0,762.0,96.0,24.0,72.0,0.1259842519685039,0.0314960629921259,0.0944881889763779,89260.7571041005,467.75
3148,mac,2014.0,890.0,94.0,60.0,34.0,0.1056179775280898,0.0674157303370786,0.0382022471910112,93022.8751422537,467.75
3149,mac,2015.0,1021.0,98.0,49.0,49.0,0.0959843290891283,0.0479921645445641,0.0479921645445641,74839.3320403144,467.75
3150,mac,2016.0,1155.0,124.0,58.0,66.0,0.1073593073593073,0.0502164502164502,0.0571428571428571,73569.4336917492,467.75
3151,mac,2017.0,1220.0,89.0,77.0,12.0,0.0729508196721311,0.0631147540983606,0.0098360655737704,81044.8899769759,467.75
3152,mac,2018.0,1194.0,99.0,127.0,-28.0,0.0829145728643216,0.1063651591289782,-0.0234505862646566,87554.7138573949,467.75
3159,mar,1999.0,2378.0,68.0,43.0,25.0,0.0285954583683767,0.0180824222035323,0.0105130361648444,1447.96919255088,3973.5
3160,mar,2000.0,2567.0,76.0,62.0,14.0,0.0296065446045968,0.0241527074405921,0.0054538371640046,1334.94346380236,3973.5
3161,mar,2001.0,2688.0,77.0,66.0,11.0,0.0286458333333333,0.0245535714285714,0.0040922619047619,1339.29407718828,3973.5
3162,mar,2002.0,2725.0,83.0,71.0,12.0,0.0304587155963302,0.0260550458715596,0.0044036697247706,1416.4883957844,3973.5
3163,mar,2003.0,2792.0,78.0,65.0,13.0,0.0279369627507163,0.0232808022922636,0.0046561604584527,1725.45746606577,3973.5
3164,mar,2004.0,2870.0,62.0,59.0,3.0,0.0216027874564459,0.0205574912891986,0.0010452961672473,1952.9025338131,3973.5
3165,mar,2005.0,2926.0,66.0,61.0,5.0,0.0225563909774436,0.0208475734791524,0.0017088174982911,2018.02554710957,3973.5
3166,mar,2006.0,2993.0,77.0,44.0,33.0,0.0257266956231206,0.0147009689274974,0.0110257266956231,2196.01127633502,3973.5
3167,mar,2007.0,3240.0,82.0,42.0,40.0,0.0253086419753086,0.0129629629629629,0.0123456790123456,2499.25993757187,3973.5
3168,mar,2008.0,3613.0,79.0,51.0,28.0,0.0218654857459175,0.0141156933296429,0.0077497924162745,2890.36071538625,3973.5
3169,mar,2009.0,4055.0,90.0,70.0,20.0,0.0221948212083847,0.0172626387176325,0.0049321824907521,2866.92411016989,3973.5
3170,mar,2010.0,4386.0,103.0,68.0,35.0,0.0234838121295029,0.0155038759689922,0.0079799361605107,2839.92611978697,3973.5
3171,mar,2011.0,4707.0,131.0,60.0,71.0,0.0278308901635861,0.0127469725940089,0.0150839175695772,3046.94785427611,3973.5
3172,mar,2012.0,4960.0,130.0,74.0,56.0,0.0262096774193548,0.0149193548387096,0.0112903225806451,2912.65827494029,3973.5
3173,mar,2013.0,5087.0,112.0,63.0,49.0,0.0220169058384116,0.0123845095341065,0.009632396304305,3121.68008083643,3973.5
3174,mar,2014.0,5270.0,111.0,78.0,33.0,0.0210626185958254,0.0148007590132827,0.0062618595825426,3171.69919227376,3973.5
3175,mar,2015.0,5425.0,127.0,58.0,69.0,0.0234101382488479,0.0106912442396313,0.0127188940092165,2875.25798516781,3973.5
3176,mar,2016.0,5523.0,100.0,76.0,24.0,0.0181061017562918,0.0137606373347818,0.00434546442151,2896.72219562665,3973.5
3177,mar,2017.0,5605.0,104.0,64.0,40.0,0.0185548617305976,0.0114183764495985,0.0071364852809991,3035.45443323105,3973.5
3178,mar,2018.0,5660.0,77.0,58.0,19.0,0.0136042402826855,0.0102473498233215,0.0033568904593639,3226.98279356862,3973.5
3185,mco,1999.0,48.0,7.0,5.0,2.0,0.1458333333333333,0.1041666666666666,0.0416666666666666,91283.2565855903,79.45
3186,mco,2000.0,54.0,10.0,6.0,4.0,0.1851851851851851,0.1111111111111111,0.074074074074074,82365.492364536,79.45
3187,mco,2001.0,62.0,11.0,9.0,2.0,0.1774193548387097,0.1451612903225806,0.032258064516129,83724.465911527,79.45
3188,mco,2002.0,68.0,13.0,3.0,10.0,0.1911764705882352,0.0441176470588235,0.1470588235294117,90506.8595058764,79.45
3189,mco,2003.0,67.0,6.0,8.0,-2.0,0.0895522388059701,0.1194029850746268,-0.0298507462686567,108656.802575207,79.45
3190,mco,2004.0,72.0,16.0,4.0,12.0,0.2222222222222222,0.0555555555555555,0.1666666666666666,123523.493238604,79.45
3191,mco,2005.0,76.0,7.0,6.0,1.0,0.0921052631578947,0.0789473684210526,0.0131578947368421,124197.275382905,79.45
3192,mco,2006.0,79.0,11.0,8.0,3.0,0.1392405063291139,0.1012658227848101,0.0379746835443038,134048.621858085,79.45
3193,mco,2007.0,78.0,10.0,7.0,3.0,0.1282051282051282,0.0897435897435897,0.0384615384615384,169966.306938019,79.45
3194,mco,2008.0,91.0,19.0,7.0,12.0,0.2087912087912088,0.0769230769230769,0.1318681318681318,185785.725924897,79.45
3195,mco,2009.0,89.0,8.0,16.0,-8.0,0.0898876404494382,0.1797752808988764,-0.0898876404494382,154775.380774218,79.45
3196,mco,2010.0,90.0,8.0,7.0,1.0,0.0888888888888888,0.0777777777777777,0.0111111111111111,150737.892475253,79.45
3197,mco,2011.0,97.0,18.0,6.0,12.0,0.1855670103092783,0.0618556701030927,0.1237113402061855,169016.196065279,79.45
3198,mco,2012.0,91.0,10.0,10.0,0.0,0.1098901098901098,0.1098901098901098,0.0,157520.219426533,79.45
3199,mco,2013.0,92.0,13.0,12.0,1.0,0.1413043478260869,0.1304347826086956,0.0108695652173913,177673.74536842,79.45
3200,mco,2014.0,79.0,6.0,10.0,-4.0,0.0759493670886076,0.1265822784810126,-0.050632911392405,189432.370013147,79.45
3201,mco,2015.0,91.0,18.0,9.0,9.0,0.1978021978021978,0.0989010989010989,0.0989010989010989,165989.505113832,79.45
3202,mco,2016.0,85.0,10.0,7.0,3.0,0.1176470588235294,0.0823529411764705,0.0352941176470588,170028.655717864,79.45
3203,mco,2017.0,90.0,16.0,14.0,2.0,0.1777777777777777,0.1555555555555555,0.0222222222222222,167517.059727856,79.45
3204,mco,2018.0,90.0,13.0,4.0,9.0,0.1444444444444444,0.0444444444444444,0.1,185978.609251356,79.45
3211,mda,1999.0,249.0,4.0,18.0,-14.0,0.0160642570281124,0.072289156626506,-0.0562248995983935,399.620770265718,284.35
3212,mda,2000.0,240.0,8.0,13.0,-5.0,0.0333333333333333,0.0541666666666666,-0.0208333333333333,440.672030653269,284.35
3213,mda,2001.0,233.0,3.0,14.0,-11.0,0.0128755364806866,0.0600858369098712,-0.0472103004291845,507.557658390849,284.35
3214,mda,2002.0,237.0,14.0,18.0,-4.0,0.0590717299578059,0.0759493670886076,-0.0168776371308016,570.972645432751,284.35
3215,mda,2003.0,238.0,5.0,12.0,-7.0,0.0210084033613445,0.0504201680672268,-0.0294117647058823,682.525508823377,284.35
3216,mda,2004.0,243.0,9.0,12.0,-3.0,0.037037037037037,0.0493827160493827,-0.0123456790123456,897.449958810326,284.35
3217,mda,2005.0,239.0,12.0,8.0,4.0,0.0502092050209205,0.0334728033472803,0.0167364016736401,1034.70705816743,284.35
3218,mda,2006.0,253.0,4.0,12.0,-8.0,0.0158102766798418,0.0474308300395256,-0.0316205533596837,1183.37921117185,284.35
3219,mda,2007.0,281.0,11.0,11.0,0.0,0.0391459074733096,0.0391459074733096,0.0,1531.68547618214,284.35
3220,mda,2008.0,296.0,10.0,6.0,4.0,0.0337837837837837,0.0202702702702702,0.0135135135135135,2111.20149504197,284.35
3221,mda,2009.0,313.0,6.0,13.0,-7.0,0.0191693290734824,0.0415335463258785,-0.0223642172523961,1899.01011658378,284.35
3222,mda,2010.0,320.0,8.0,14.0,-6.0,0.025,0.04375,-0.01875,2437.52997842423,284.35
3223,mda,2011.0,336.0,14.0,8.0,6.0,0.0416666666666666,0.0238095238095238,0.0178571428571428,2942.25594861529,284.35
3224,mda,2012.0,337.0,11.0,12.0,-1.0,0.0326409495548961,0.0356083086053412,-0.0029673590504451,3045.73987422417,284.35
3225,mda,2013.0,327.0,8.0,10.0,-2.0,0.0244648318042813,0.0305810397553516,-0.0061162079510703,3322.0384362615,284.35
3226,mda,2014.0,322.0,11.0,14.0,-3.0,0.0341614906832298,0.0434782608695652,-0.0093167701863354,3328.80144892125,284.35
3227,mda,2015.0,307.0,12.0,11.0,1.0,0.0390879478827361,0.0358306188925081,0.003257328990228,2732.45711293733,284.35
3228,mda,2016.0,318.0,11.0,10.0,1.0,0.0345911949685534,0.0314465408805031,0.0031446540880503,2880.43928129296,284.35
3229,mda,2017.0,307.0,11.0,13.0,-2.0,0.0358306188925081,0.0423452768729641,-0.006514657980456,3509.69345025814,284.35
3230,mda,2018.0,291.0,6.0,9.0,-3.0,0.0206185567010309,0.0309278350515463,-0.0103092783505154,4230.3630367862,284.35
3237,mdg,1999.0,157.0,9.0,5.0,4.0,0.0573248407643312,0.0318471337579617,0.0254777070063694,279.921286581412,237.55
3238,mdg,2000.0,164.0,7.0,6.0,1.0,0.0426829268292682,0.0365853658536585,0.0060975609756097,293.607157402594,237.55
3239,mdg,2001.0,169.0,9.0,9.0,0.0,0.0532544378698224,0.0532544378698224,0.0,334.441617716753,237.55
3240,mdg,2002.0,162.0,15.0,17.0,-2.0,0.0925925925925925,0.1049382716049382,-0.0123456790123456,319.216378750957,237.55
3241,mdg,2003.0,176.0,10.0,9.0,1.0,0.0568181818181818,0.0511363636363636,0.0056818181818181,368.797236936755,237.55
3242,mdg,2004.0,168.0,5.0,21.0,-16.0,0.0297619047619047,0.125,-0.0952380952380952,284.48772631736,237.55
3243,mdg,2005.0,203.0,17.0,7.0,10.0,0.083743842364532,0.0344827586206896,0.0492610837438423,319.537475081164,237.55
3244,mdg,2006.0,225.0,9.0,9.0,0.0,0.04,0.04,0.0,338.751198261085,237.55
3245,mdg,2007.0,242.0,17.0,8.0,9.0,0.0702479338842975,0.0330578512396694,0.0371900826446281,438.65551579131,237.55
3246,mdg,2008.0,242.0,11.0,14.0,-3.0,0.0454545454545454,0.0578512396694214,-0.012396694214876,536.351379012958,237.55
3247,mdg,2009.0,254.0,8.0,14.0,-6.0,0.0314960629921259,0.0551181102362204,-0.0236220472440944,467.539800351514,237.55
3248,mdg,2010.0,276.0,18.0,11.0,7.0,0.0652173913043478,0.0398550724637681,0.0253623188405797,471.959197029823,237.55
3249,mdg,2011.0,297.0,11.0,12.0,-1.0,0.037037037037037,0.0404040404040404,-0.0033670033670033,531.265498542052,237.55
3250,mdg,2012.0,304.0,22.0,8.0,14.0,0.0723684210526315,0.0263157894736842,0.0460526315789473,518.15295430212,237.55
3251,mdg,2013.0,279.0,17.0,17.0,0.0,0.060931899641577,0.060931899641577,0.0,541.06605856927,237.55
3252,mdg,2014.0,290.0,16.0,20.0,-4.0,0.0551724137931034,0.0689655172413793,-0.0137931034482758,530.861120641159,237.55
3253,mdg,2015.0,289.0,9.0,18.0,-9.0,0.0311418685121107,0.0622837370242214,-0.0311418685121107,467.23555367358,237.55
3254,mdg,2016.0,286.0,11.0,16.0,-5.0,0.0384615384615384,0.0559440559440559,-0.0174825174825174,475.955608372416,237.55
3255,mdg,2017.0,293.0,21.0,14.0,7.0,0.0716723549488054,0.0477815699658703,0.0238907849829351,515.293309281062,237.55
3256,mdg,2018.0,275.0,20.0,16.0,4.0,0.0727272727272727,0.0581818181818181,0.0145454545454545,518.401122965529,237.55
3263,mdv,1999.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.26822563039,8.1
3264,mdv,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2234.59586137462,8.1
3265,mdv,2001.0,4.0,1.0,0.0,1.0,0.25,0.0,0.25,3039.30277623858,8.1
3266,mdv,2002.0,1.0,0.0,3.0,-3.0,0.0,3.0,-3.0,3049.20798137227,8.1
3267,mdv,2003.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,3476.00627289952,8.1
3268,mdv,2004.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3941.43113584887,8.1
3269,mdv,2005.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.0121322011,8.1
3270,mdv,2006.0,7.0,1.0,0.0,1.0,0.1428571428571428,0.0,0.1428571428571428,4809.93374014089,8.1
3271,mdv,2007.0,9.0,1.0,0.0,1.0,0.1111111111111111,0.0,0.1111111111111111,5574.40198148264,8.1
3272,mdv,2008.0,9.0,0.0,1.0,-1.0,0.0,0.1111111111111111,-0.1111111111111111,6614.23617985838,8.1
3273,mdv,2009.0,15.0,2.0,0.0,2.0,0.1333333333333333,0.0,0.1333333333333333,6636.54387067016,8.1
3274,mdv,2010.0,16.0,1.0,1.0,0.0,0.0625,0.0625,0.0,7076.73982087196,8.1
3275,mdv,2011.0,13.0,1.0,0.0,1.0,0.0769230769230769,0.0,0.0769230769230769,7291.46596660877,8.1
3276,mdv,2012.0,10.0,1.0,3.0,-2.0,0.1,0.3,-0.2,7265.72339947372,8.1
3277,mdv,2013.0,12.0,5.0,1.0,4.0,0.4166666666666667,0.0833333333333333,0.3333333333333333,7928.47644265061,8.1
3278,mdv,2014.0,12.0,0.0,2.0,-2.0,0.0,0.1666666666666666,-0.1666666666666666,8499.30714783649,8.1
3279,mdv,2015.0,10.0,1.0,2.0,-1.0,0.1,0.2,-0.1,9033.45972427115,8.1
3280,mdv,2016.0,9.0,3.0,5.0,-2.0,0.3333333333333333,0.5555555555555556,-0.2222222222222222,9209.39966526025,8.1
3281,mdv,2017.0,10.0,2.0,1.0,1.0,0.2,0.1,0.1,9577.70237570034,8.1
3282,mdv,2018.0,12.0,3.0,3.0,0.0,0.25,0.25,0.0,10276.7733887971,8.1
3289,mex,1999.0,11226.0,320.0,253.0,67.0,0.0285052556565116,0.0225369677534295,0.0059682879030821,6157.19304371027,21099.15
3290,mex,2000.0,11979.0,361.0,323.0,38.0,0.0301360714583855,0.0269638534101344,0.0031722180482511,7157.81449985734,21099.15
3291,mex,2001.0,12970.0,413.0,353.0,60.0,0.0318427139552814,0.0272166538164996,0.0046260601387818,7544.56872335784,21099.15
3292,mex,2002.0,14193.0,467.0,344.0,123.0,0.0329035440005636,0.0242373000775029,0.0086662439230606,7593.1373448964,21099.15
3293,mex,2003.0,15431.0,438.0,333.0,105.0,0.0283844209707731,0.0215799364914781,0.0068044844792949,7075.36964299974,21099.15
3294,mex,2004.0,16696.0,364.0,305.0,59.0,0.0218016291327264,0.0182678485864877,0.0035337805462386,7484.486398707,21099.15
3295,mex,2005.0,17934.0,397.0,328.0,69.0,0.0221367235418757,0.0182892829262852,0.0038474406155904,8277.67156384567,21099.15
3296,mex,2006.0,19203.0,350.0,336.0,14.0,0.0182263188043534,0.0174972660521793,0.0007290527521741,9068.29421839425,21099.15
3297,mex,2007.0,20577.0,439.0,384.0,55.0,0.0213344996841133,0.0186616124799533,0.0026728872041599,9642.68051672231,21099.15
3298,mex,2008.0,21731.0,432.0,393.0,39.0,0.0198794349086558,0.0180847637016244,0.0017946712070314,10016.5712139986,21099.15
3299,mex,2009.0,23346.0,449.0,444.0,5.0,0.0192324166880836,0.019018247237214,0.0002141694508695,8002.97217765844,21099.15
